user_id,book_id
2381,3207
2383,983
2383,2535
2384,11
2384,38
2384,39
2384,46
2384,82
2384,119
2384,122
2384,128
2384,140
2384,142
2384,150
2384,174
2384,186
2384,193
2384,201
2384,216
2384,225
2384,236
2384,440
2384,441
2384,468
2384,642
2384,1582
2384,2044
2384,2147
2384,2784
2384,3846
2384,6142
2384,6886
2384,9503
2385,259
2385,514
2385,722
2385,864
2385,1008
2385,1654
2385,2241
2385,3070
2385,3296
2385,5975
2385,6321
2385,6465
2385,7625
2385,8171
2386,1814
2386,2840
2387,3156
2387,3722
2387,5177
2387,5593
2388,673
2388,4624
2389,46
2389,62
2389,63
2389,64
2389,76
2389,104
2389,127
2389,193
2389,211
2389,256
2389,289
2389,316
2389,467
2389,473
2389,658
2389,659
2389,690
2389,815
2389,930
2389,1005
2389,1238
2389,1310
2389,1371
2389,1672
2389,2403
2389,2621
2389,2806
2389,3156
2389,3248
2389,4691
2389,4740
2389,5175
2389,5772
2389,6202
2389,6998
2389,7379
2389,8375
2390,250
2390,550
2390,638
2390,1433
2391,24
2391,27
2391,137
2391,1173
2391,1220
2391,1988
2391,7974
2392,38
2392,689
2392,1467
2392,1969
2392,2664
2392,2824
2392,4385
2392,4836
2393,92
2393,111
2393,147
2393,185
2393,217
2393,253
2393,262
2393,318
2393,399
2393,523
2393,539
2393,551
2393,749
2393,771
2393,856
2393,896
2393,979
2393,1081
2393,1092
2393,1400
2393,2232
2393,2234
2393,2316
2393,3118
2393,3194
2393,4051
2393,4464
2393,6837
2393,7634
2393,8362
2393,8425
2394,95
2394,112
2394,124
2394,139
2394,149
2394,164
2394,262
2394,267
2394,322
2394,377
2394,387
2394,430
2394,1009
2394,1242
2394,1920
2394,2449
2394,3440
2394,3555
2394,3723
2394,5846
2394,6216
2394,7066
2394,7800
2394,9938
2396,3
2396,1796
2397,6
2397,13
2397,54
2397,92
2397,101
2397,122
2397,211
2397,313
2397,405
2397,561
2397,591
2397,895
2397,920
2397,928
2397,1539
2397,1752
2397,1923
2397,2004
2397,2085
2397,2357
2397,2869
2397,3329
2397,3425
2397,4239
2397,4451
2397,4996
2397,5116
2397,5640
2397,6168
2397,6491
2397,8508
2398,727
2398,1361
2398,4858
2399,28
2399,225
2399,238
2399,840
2399,1155
2399,1298
2399,1554
2399,2004
2399,2229
2399,8361
2400,623
2400,739
2400,813
2400,1965
2400,1988
2400,4239
2401,6329
2402,109
2402,194
2402,217
2402,932
2402,974
2402,1046
2402,1242
2402,1380
2402,1581
2402,1883
2402,1960
2402,2098
2402,2602
2402,3024
2402,3380
2402,3581
2402,4873
2402,5289
2402,6351
2403,485
2403,572
2403,2004
2403,2900
2403,6165
2403,8432
2404,1459
2404,1633
2404,1993
2404,3340
2404,4192
2404,4251
2404,4538
2404,5928
2405,240
2405,416
2405,690
2405,794
2405,2005
2405,5198
2406,194
2407,32
2407,47
2407,50
2407,85
2407,275
2407,1090
2407,2914
2407,3844
2407,5101
2407,6892
2407,8233
2408,250
2408,307
2408,752
2408,884
2408,1511
2408,1615
2408,1740
2408,1948
2408,2422
2408,2818
2408,3339
2408,3968
2408,5618
2408,9759
2409,170
2409,1360
2410,360
2410,662
2410,663
2410,682
2410,1199
2410,1281
2410,1329
2410,1479
2410,2102
2410,2154
2410,2156
2410,2407
2410,2487
2410,2493
2410,2514
2410,2518
2410,2631
2410,2782
2410,3103
2410,4624
2412,426
2413,61
2413,187
2413,202
2413,283
2413,351
2413,554
2413,562
2413,581
2413,756
2413,875
2413,1076
2413,1118
2413,1416
2413,1530
2413,1890
2413,2345
2413,2714
2413,3170
2413,3271
2413,3558
2413,4076
2413,4204
2413,4223
2413,4562
2413,5697
2413,6848
2413,8637
2413,9924
2414,262
2414,433
2414,662
2414,813
2414,2000
2414,2288
2414,4147
2414,4824
2414,5054
2414,5084
2414,5091
2414,7480
2415,47
2415,217
2415,597
2415,709
2415,1657
2415,5084
2415,9037
2416,11
2416,46
2416,233
2416,317
2416,704
2416,6057
2417,613
2418,81
2418,447
2418,774
2418,1027
2418,2293
2418,2957
2418,3339
2418,3793
2419,11
2420,5
2420,15
2420,31
2420,38
2420,43
2420,48
2420,124
2420,169
2420,178
2420,181
2420,195
2420,216
2420,225
2420,231
2420,247
2420,265
2420,286
2420,396
2420,417
2420,459
2420,468
2420,513
2420,617
2420,979
2420,1138
2420,1162
2420,1334
2420,1833
2420,3475
2420,3766
2420,6241
2420,6287
2420,9756
2421,117
2421,119
2421,131
2421,483
2421,520
2421,638
2421,895
2421,1660
2421,1810
2421,2945
2421,2953
2421,5776
2421,7199
2422,39
2422,700
2422,1335
2422,4118
2423,202
2423,279
2423,280
2423,655
2423,842
2423,933
2423,1032
2423,1147
2423,1197
2423,1399
2423,1599
2423,1766
2423,1819
2423,1854
2423,1965
2423,2164
2423,3290
2423,5360
2423,6164
2423,6383
2424,60
2424,67
2424,70
2424,115
2424,128
2424,208
2424,338
2424,498
2424,522
2424,771
2424,1121
2424,2018
2424,2057
2424,2411
2424,3143
2424,4080
2424,4477
2424,6752
2424,7828
2424,8929
2425,16
2425,33
2425,35
2425,43
2425,74
2425,94
2425,138
2425,150
2425,177
2425,231
2425,234
2425,249
2425,256
2425,300
2425,329
2425,407
2425,417
2425,456
2425,468
2425,587
2425,653
2425,690
2425,869
2425,885
2425,887
2425,895
2425,899
2425,943
2425,1083
2425,1255
2425,1272
2425,1300
2425,1316
2425,1435
2425,1649
2425,1806
2425,2128
2425,2368
2425,2644
2425,3456
2425,4360
2425,4520
2425,4549
2425,5320
2425,5794
2425,8703
2426,146
2426,211
2426,546
2426,1024
2426,1162
2426,1168
2426,2000
2426,2004
2426,2204
2426,2253
2426,2644
2426,2667
2426,2867
2426,3896
2426,4996
2426,5690
2426,6287
2426,6810
2426,9623
2427,11
2427,38
2427,67
2427,78
2427,141
2427,242
2427,267
2427,329
2427,610
2427,1925
2427,2012
2427,2184
2427,2214
2427,2515
2427,2519
2427,2539
2427,2622
2427,2830
2427,3555
2427,4250
2427,6215
2427,7107
2428,4150
2428,4589
2428,4928
2428,5319
2428,5844
2428,6018
2429,485
2429,8337
2431,55
2431,82
2431,115
2431,276
2431,316
2431,400
2431,897
2431,914
2431,1519
2431,1745
2431,2241
2431,3552
2431,3750
2431,5498
2431,6318
2431,7026
2432,3
2432,49
2432,52
2432,73
2432,150
2432,398
2432,1214
2432,1435
2432,1494
2432,3889
2432,5468
2432,8930
2433,295
2433,325
2433,522
2433,801
2433,1174
2433,1688
2433,2067
2433,3287
2433,4239
2433,6443
2434,285
2434,320
2434,438
2434,668
2434,874
2434,930
2434,1306
2434,2018
2434,2114
2434,2204
2434,3173
2434,3553
2434,4254
2434,5363
2435,3
2435,139
2435,206
2435,300
2435,423
2435,506
2435,946
2435,2338
2436,193
2436,298
2436,895
2436,1009
2436,6659
2436,7979
2437,397
2437,408
2437,410
2437,768
2437,851
2437,901
2437,1238
2437,2004
2437,2584
2437,2637
2437,2810
2437,3406
2437,3501
2437,3505
2437,3625
2437,6202
2437,7002
2437,8676
2437,9038
2437,9648
2438,38
2438,55
2438,62
2438,238
2438,273
2438,297
2438,350
2438,371
2438,378
2438,430
2438,495
2438,522
2438,682
2438,828
2438,1184
2438,1367
2438,1520
2438,1641
2438,2098
2438,3127
2438,5926
2439,501
2439,745
2439,2425
2439,3197
2439,4027
2439,7995
2439,9004
2440,34
2440,258
2440,616
2440,3703
2440,6425
2441,185
2441,1771
2441,2476
2441,4906
2441,4958
2441,5400
2441,6084
2441,7753
2442,140
2442,522
2442,906
2442,1090
2442,1851
2442,1978
2442,3432
2442,5126
2442,9418
2442,9718
2445,477
2445,551
2445,1832
2445,6636
2445,8676
2448,142
2449,197
2449,758
2449,7458
2450,141
2450,297
2450,371
2450,442
2450,1142
2450,1179
2450,1191
2450,1659
2450,3243
2450,3370
2450,4352
2450,5009
2450,5851
2450,6160
2450,6169
2450,9034
2452,39
2452,47
2452,61
2452,70
2452,77
2452,135
2452,267
2452,272
2452,457
2452,668
2452,2019
2452,2147
2452,2346
2452,2510
2452,3129
2452,3386
2452,4402
2452,5059
2452,5418
2452,5869
2452,9187
2453,38
2453,57
2453,60
2453,101
2453,180
2453,239
2453,290
2453,436
2453,522
2453,572
2453,638
2453,649
2453,658
2453,691
2453,746
2453,802
2453,916
2453,924
2453,1739
2453,2051
2453,2253
2453,2290
2453,2357
2453,2411
2453,2661
2453,3207
2453,3794
2453,3920
2453,3933
2453,4385
2453,4788
2453,5051
2453,5412
2453,8594
2453,8996
2453,9313
2454,47
2454,94
2454,103
2454,131
2454,395
2454,516
2454,587
2454,744
2454,779
2454,924
2454,1073
2454,1307
2454,1466
2454,1657
2454,2279
2454,5779
2454,6818
2455,9630
2456,290
2456,534
2457,547
2457,935
2457,1844
2457,2195
2458,2284
2458,4202
2459,7046
2460,185
2460,2584
2460,3567
2460,3610
2460,4390
2460,4400
2461,592
2461,614
2461,1509
2461,3508
2461,5378
2461,6615
2463,8
2463,15
2463,58
2463,65
2463,70
2463,103
2463,109
2463,181
2463,194
2463,6630
2463,8654
2465,87
2465,173
2465,208
2465,385
2465,619
2465,649
2465,758
2465,1404
2465,1982
2465,2904
2465,3751
2465,4116
2465,4383
2465,4790
2465,5230
2465,5419
2465,7232
2465,7275
2465,7640
2465,8169
2465,8433
2466,28
2466,38
2466,94
2466,115
2466,361
2467,51
2467,322
2467,572
2467,828
2467,1060
2467,1439
2467,1698
2467,1898
2467,1902
2467,1974
2467,2357
2467,2451
2467,2592
2467,2684
2467,3960
2467,5225
2467,5338
2467,6932
2468,1257
2468,1811
2468,1821
2468,1959
2468,2138
2468,3053
2468,3097
2468,3515
2468,4159
2468,9130
2469,195
2469,211
2469,429
2469,1552
2470,8
2470,15
2470,83
2470,233
2470,2053
2470,2738
2470,4973
2470,6634
2470,7066
2470,9823
2471,914
2471,2051
2471,2584
2471,4181
2472,82
2472,112
2472,146
2472,150
2472,236
2472,360
2472,396
2472,459
2472,522
2472,595
2472,991
2472,1076
2472,1090
2472,1187
2472,1190
2472,1252
2472,1462
2472,1577
2472,1644
2472,1728
2472,2037
2472,2175
2472,2204
2472,2424
2472,2561
2472,2637
2472,3528
2472,3546
2472,3837
2472,3952
2472,4318
2472,4873
2472,5161
2472,5766
2472,5925
2472,6491
2472,7329
2472,8105
2472,8690
2473,377
2473,492
2473,747
2473,766
2473,838
2473,1039
2473,1259
2473,1398
2473,4138
2473,6701
2473,7490
2473,8413
2474,256
2474,498
2474,743
2474,961
2474,1078
2474,4162
2474,5035
2475,150
2475,901
2475,1909
2475,3349
2475,4844
2475,6723
2475,7297
2476,1
2476,219
2476,737
2476,860
2476,1538
2477,46
2477,368
2477,467
2477,1668
2477,8662
2477,8695
2478,47
2478,736
2478,932
2478,1060
2478,1184
2478,1999
2478,2357
2478,3505
2478,3523
2479,139
2479,475
2479,482
2479,564
2479,645
2479,1050
2479,1302
2479,1517
2479,1558
2479,1848
2479,5345
2479,8577
2480,533
2481,30
2481,149
2481,228
2481,230
2481,2148
2481,2933
2481,3630
2481,3950
2482,127
2482,193
2482,211
2482,217
2482,236
2482,247
2482,315
2482,316
2482,537
2482,550
2482,582
2482,680
2482,758
2482,767
2482,932
2482,2116
2482,2329
2482,2498
2482,4063
2482,4386
2482,4545
2482,9282
2483,10
2483,43
2483,48
2483,64
2483,66
2483,67
2483,72
2483,76
2483,129
2483,181
2483,229
2483,346
2483,378
2483,587
2483,634
2483,1322
2483,2257
2483,3158
2483,3416
2483,4583
2483,4956
2483,8306
2484,313
2484,625
2484,1001
2484,1028
2484,3546
2484,4243
2484,4374
2484,8812
2485,38
2485,777
2485,1436
2485,1902
2485,3011
2486,380
2486,910
2486,1009
2486,1214
2486,5779
2486,9997
2487,7834
2488,36
2488,241
2488,533
2488,724
2488,748
2488,871
2488,1482
2488,1522
2488,1588
2488,1786
2488,1979
2488,2003
2488,4084
2488,4121
2488,4848
2489,142
2489,147
2489,459
2489,494
2489,697
2489,811
2489,978
2489,1306
2489,8066
2489,8722
2489,9276
2490,959
2491,211
2491,2044
2491,2465
2491,2578
2492,3
2492,708
2492,1529
2495,5625
2495,8640
2496,40
2496,82
2496,306
2496,522
2496,775
2496,836
2496,1281
2496,1613
2496,2102
2496,3450
2496,3723
2496,4162
2496,4392
2496,5035
2496,5320
2496,5776
2496,8931
2496,9715
2497,11
2497,115
2497,867
2498,881
2498,1272
2498,1435
2498,1873
2498,2000
2498,2421
2498,3508
2498,3811
2498,4634
2501,127
2502,113
2502,219
2502,238
2502,249
2502,276
2502,360
2502,597
2502,1214
2502,1235
2502,1262
2502,1400
2502,1520
2502,7446
2502,7662
2502,9956
2503,47
2503,117
2503,211
2503,1378
2504,8
2504,14
2504,28
2504,65
2504,104
2504,172
2504,354
2504,424
2504,515
2504,516
2504,522
2504,587
2504,701
2504,1544
2504,2137
2504,3472
2504,4475
2504,4509
2504,5783
2505,258
2505,268
2505,287
2505,677
2505,6564
2506,7205
2507,11
2507,322
2507,1224
2507,1238
2508,46
2508,81
2508,139
2508,167
2508,185
2508,190
2508,258
2508,273
2508,338
2508,355
2508,385
2508,407
2508,482
2508,494
2508,638
2508,749
2508,916
2508,981
2508,1307
2508,1378
2508,2255
2508,2268
2508,2598
2508,4039
2508,5634
2508,7770
2509,607
2509,3793
2509,4830
2509,6421
2510,30
2510,34
2510,42
2510,96
2510,99
2510,183
2510,280
2510,351
2510,453
2510,478
2510,529
2510,539
2510,590
2510,597
2510,618
2510,650
2510,1400
2510,1434
2510,1605
2510,1723
2510,1783
2510,1846
2510,2803
2510,3015
2510,3091
2510,3387
2510,3549
2510,4604
2510,4672
2510,6808
2510,7235
2510,7716
2510,8136
2510,9835
2512,7768
2513,384
2513,394
2513,418
2513,419
2513,1257
2513,1588
2513,1761
2513,1818
2513,1979
2513,2061
2513,2275
2513,2287
2513,3496
2513,3522
2513,3875
2513,3933
2513,4340
2513,4816
2513,5744
2513,8208
2513,8909
2514,850
2514,1281
2515,2079
2515,2169
2515,6491
2516,8
2516,92
2516,113
2516,247
2516,255
2516,403
2516,412
2516,493
2516,603
2516,1154
2516,3129
2516,3696
2516,9375
2517,9
2517,104
2517,150
2517,192
2517,322
2517,330
2517,369
2517,561
2517,1039
2517,1114
2517,1639
2517,1968
2517,2409
2517,3356
2517,3692
2517,5097
2517,5406
2517,5697
2517,6121
2517,7995
2517,9350
2517,9861
2519,199
2519,1102
2519,2233
2520,141
2520,438
2520,939
2520,940
2520,1306
2520,2116
2520,7573
2520,8020
2521,1319
2522,13
2522,60
2522,67
2522,112
2522,124
2522,137
2522,142
2522,144
2522,273
2522,333
2522,678
2522,711
2522,782
2522,867
2522,886
2522,1300
2522,1689
2522,1845
2522,2359
2522,2360
2522,2534
2522,2688
2522,9830
2523,1
2523,864
2523,3302
2523,3668
2523,4129
2523,4148
2523,4458
2523,4906
2523,5609
2523,7127
2523,7986
2523,9362
2523,9888
2524,329
2524,659
2524,1316
2525,256
2526,67
2526,438
2526,533
2526,610
2526,811
2526,822
2526,869
2526,961
2526,1028
2526,1136
2526,1174
2526,1195
2526,1393
2526,1539
2526,1670
2526,1792
2526,2036
2526,2627
2526,3952
2526,4029
2526,4032
2526,4080
2526,4128
2526,5378
2526,5628
2526,5640
2526,6107
2526,6737
2526,6810
2527,192
2527,2978
2527,3309
2527,8320
2527,8424
2528,1263
2528,4175
2528,7091
2529,809
2529,3543
2530,681
2530,1325
2530,2945
2531,6
2531,38
2531,60
2531,68
2531,103
2531,140
2531,193
2531,240
2531,273
2531,291
2531,300
2531,320
2531,342
2531,359
2531,385
2531,396
2531,470
2531,546
2531,630
2531,993
2531,1195
2531,1231
2531,1583
2531,1844
2531,2575
2531,3149
2531,3194
2531,3442
2531,4116
2531,4197
2531,4407
2531,4467
2531,4631
2531,8273
2531,8521
2531,9291
2533,38
2533,421
2533,1050
2533,1334
2533,2085
2533,2704
2533,2841
2533,3419
2533,3476
2533,5895
2533,6808
2533,7418
2534,67
2535,28
2535,43
2535,63
2535,109
2535,113
2535,160
2535,177
2535,255
2535,301
2535,410
2535,461
2535,476
2535,485
2535,516
2535,520
2535,590
2535,689
2535,886
2535,1184
2535,1198
2535,1597
2535,1657
2535,1920
2535,2085
2535,2197
2535,2316
2535,3267
2535,3955
2535,4654
2535,7771
2536,119
2536,144
2536,329
2536,457
2536,874
2536,1044
2536,1691
2536,1794
2536,3156
2536,3599
2536,3615
2536,4274
2536,8449
2537,1934
2537,4415
2538,886
2538,1539
2538,1657
2538,2037
2538,7359
2539,100
2539,144
2539,208
2539,1794
2539,2304
2539,3267
2540,196
2540,408
2540,495
2540,614
2540,1641
2540,3817
2540,4221
2541,19
2541,126
2541,191
2541,207
2541,268
2541,400
2541,442
2541,468
2541,592
2541,701
2541,961
2541,1005
2541,1055
2541,1073
2541,1231
2541,1312
2541,1582
2541,1800
2541,2403
2541,3321
2541,3472
2541,6025
2541,9323
2543,60
2543,295
2543,758
2543,1174
2543,1341
2543,4786
2544,31
2544,64
2544,198
2544,313
2544,404
2544,522
2544,625
2544,800
2544,847
2544,885
2544,925
2544,1040
2544,1159
2544,1281
2544,1815
2544,2128
2544,2603
2544,2975
2544,3076
2544,7239
2545,119
2545,185
2545,265
2545,1021
2545,2290
2545,3156
2546,81
2546,144
2546,185
2546,258
2546,344
2546,1028
2546,1173
2546,2147
2546,2186
2546,2610
2546,3354
2546,4243
2546,4313
2546,4594
2546,6096
2546,9188
2547,4
2547,141
2547,374
2547,493
2547,850
2547,983
2547,1310
2547,1582
2547,1775
2547,2612
2547,2840
2547,4529
2547,4762
2547,5070
2547,7365
2548,95
2548,177
2548,178
2548,307
2548,374
2548,772
2548,914
2548,1056
2548,1074
2548,1121
2548,1228
2548,1304
2548,1340
2548,1363
2548,1394
2548,1450
2548,1602
2548,1630
2548,1690
2548,1991
2548,2210
2548,2958
2548,3111
2548,4726
2548,5186
2548,5666
2548,6074
2548,6126
2548,6150
2548,6709
2548,7904
2548,8943
2549,385
2549,4116
2550,279
2550,319
2550,9982
2552,3573
2553,813
2553,850
2553,993
2553,5562
2553,9003
2554,38
2554,67
2554,100
2554,467
2554,485
2554,498
2554,1441
2554,3581
2554,3646
2554,4981
2554,5088
2554,6607
2554,6917
2555,5
2555,190
2555,217
2555,249
2555,255
2555,256
2555,268
2555,320
2555,396
2555,467
2555,516
2555,538
2555,691
2555,867
2555,1164
2555,1216
2555,1316
2555,1334
2555,2147
2555,2455
2555,2661
2555,2869
2555,3545
2555,4039
2555,4079
2555,5418
2555,8382
2555,8867
2556,171
2556,1524
2556,1723
2556,4491
2556,5648
2556,8061
2556,8521
2556,9882
2557,15
2557,81
2557,87
2557,113
2557,119
2557,181
2557,213
2557,249
2557,255
2557,378
2557,534
2557,546
2557,653
2557,959
2557,1102
2557,1113
2557,1135
2557,1214
2557,1224
2557,1283
2557,1571
2557,1664
2557,2172
2557,2342
2557,2464
2557,2926
2557,3508
2557,4137
2557,4796
2557,5908
2557,7231
2557,8168
2558,190
2558,238
2558,268
2558,445
2558,458
2558,1039
2558,1212
2558,1503
2558,1940
2558,2036
2558,2058
2558,5273
2558,7140
2558,7683
2558,8039
2558,8188
2559,183
2559,259
2559,758
2559,771
2559,808
2559,1147
2559,3546
2559,3724
2559,5120
2559,5345
2559,7738
2559,8433
2560,267
2560,467
2560,551
2560,869
2560,1001
2560,1021
2560,1494
2560,1883
2560,1956
2560,1978
2560,2524
2560,3194
2560,4202
2560,4755
2560,5230
2560,6413
2560,6706
2560,7449
2560,7486
2560,8676
2560,9651
2561,40
2561,550
2561,688
2561,1319
2561,4140
2561,4171
2561,6808
2561,6844
2562,328
2562,616
2562,764
2562,961
2562,1028
2562,1044
2562,1514
2562,1688
2562,1920
2562,1990
2562,2058
2562,2510
2562,2700
2562,2804
2562,4374
2562,5187
2562,6990
2562,9501
2563,12
2563,69
2563,185
2563,256
2563,291
2563,875
2563,1200
2563,1515
2563,1927
2563,3343
2565,11
2565,800
2565,1188
2565,1516
2565,2578
2565,4057
2566,3184
2566,5595
2566,6809
2566,7545
2567,140
2567,991
2567,997
2568,5
2568,8
2568,14
2568,32
2568,35
2568,65
2568,79
2568,94
2568,101
2568,194
2568,261
2568,2461
2568,3720
2568,4758
2568,4993
2568,5015
2568,5357
2568,5599
2568,5957
2568,6135
2568,6601
2569,38
2569,65
2569,82
2569,122
2569,481
2569,516
2569,520
2569,642
2569,659
2569,1055
2569,1299
2569,2914
2569,3033
2569,3106
2569,3581
2569,3893
2569,3960
2569,4079
2569,4317
2569,6688
2569,6887
2569,7416
2569,7817
2569,9588
2570,40
2570,208
2570,258
2570,267
2570,437
2570,567
2570,642
2570,813
2570,869
2570,1145
2570,1688
2570,2177
2570,2284
2570,2644
2570,3103
2570,3329
2570,3472
2570,3844
2570,4313
2570,4323
2570,5037
2570,5476
2570,5852
2570,6706
2570,6793
2570,7440
2570,8065
2572,320
2572,689
2572,837
2572,869
2572,874
2572,1190
2572,1252
2572,1539
2572,1558
2572,1874
2572,2037
2572,2899
2572,3588
2572,5933
2572,6107
2572,7096
2572,8065
2573,677
2573,2220
2573,2693
2573,3069
2573,4699
2573,5258
2573,5367
2573,5779
2573,7111
2574,30
2574,33
2574,164
2574,354
2574,459
2574,2037
2574,2307
2574,6293
2574,6748
2574,7566
2574,7959
2574,8304
2576,3
2576,113
2576,115
2576,140
2576,205
2576,284
2576,287
2576,291
2576,317
2576,350
2576,362
2576,410
2576,577
2576,597
2576,654
2576,840
2576,920
2576,984
2576,1198
2576,1487
2576,1657
2576,1806
2576,1909
2576,2117
2576,2328
2576,3092
2576,3400
2576,4202
2576,5556
2577,2229
2577,2342
2577,3811
2578,88
2578,168
2578,226
2578,316
2578,369
2578,533
2578,619
2578,668
2578,811
2578,813
2578,874
2578,881
2578,901
2578,939
2578,1028
2578,1136
2578,1184
2578,1187
2578,1216
2578,1306
2578,1309
2578,1361
2578,1400
2578,1462
2578,1601
2578,1874
2578,1959
2578,2094
2578,2138
2578,2234
2578,2264
2578,2527
2578,2772
2578,2777
2578,2796
2578,2804
2578,2829
2578,3194
2578,3312
2578,3800
2578,3955
2578,4416
2578,4639
2578,4932
2578,5124
2578,5220
2578,5738
2578,5819
2578,6355
2578,6460
2578,6476
2578,6552
2578,7359
2578,7890
2578,8051
2578,8698
2578,9501
2579,12
2579,65
2579,98
2579,114
2579,360
2579,362
2579,395
2579,442
2579,585
2579,902
2579,1354
2579,2102
2579,2157
2579,2497
2579,2544
2579,3264
2579,6444
2579,7217
2579,7807
2579,8158
2579,8321
2579,9092
2580,6
2580,39
2580,58
2580,69
2580,83
2580,100
2580,109
2580,142
2580,225
2580,258
2580,280
2580,327
2580,351
2580,362
2580,473
2580,607
2580,632
2580,713
2580,880
2580,1002
2580,1016
2580,1122
2580,1170
2580,1251
2580,1325
2580,1398
2580,1408
2580,1585
2580,1766
2580,1767
2580,1810
2580,1911
2580,2055
2580,2207
2580,2684
2580,3158
2580,3307
2580,3445
2580,3692
2580,6909
2580,8333
2580,9443
2581,4714
2582,48
2582,101
2582,103
2582,104
2582,111
2582,113
2582,142
2582,255
2582,256
2582,325
2582,560
2582,616
2582,763
2582,784
2582,1060
2582,1515
2582,2284
2582,3707
2582,4252
2582,4274
2582,6467
2582,7706
2582,8361
2583,11
2583,193
2583,495
2583,879
2583,1270
2583,1500
2583,1703
2583,2002
2583,2098
2583,2419
2583,2627
2583,3540
2583,3650
2583,3844
2583,5386
2583,5537
2583,7338
2584,52
2584,115
2584,146
2584,150
2584,244
2584,267
2584,313
2584,521
2584,610
2584,764
2584,867
2584,930
2584,961
2584,1465
2584,1552
2584,1565
2584,2003
2584,2476
2584,3630
2584,3646
2584,4148
2584,4666
2584,5550
2584,6810
2585,225
2585,408
2585,426
2585,828
2585,829
2585,840
2585,1334
2585,3123
2585,3581
2586,11
2586,61
2586,94
2586,164
2586,233
2586,244
2586,253
2586,438
2586,733
2586,825
2586,874
2586,1508
2586,1832
2586,1845
2586,4129
2586,4497
2586,5127
2586,9386
2587,73
2587,229
2587,295
2587,398
2587,499
2587,567
2587,791
2587,1070
2587,1723
2587,1940
2587,5636
2588,350
2588,380
2588,649
2588,1270
2588,1915
2588,2520
2588,2903
2588,3540
2588,3828
2588,6120
2588,8223
2589,289
2589,379
2589,426
2589,520
2589,1090
2589,1238
2589,1310
2589,1367
2589,1873
2589,2798
2589,2953
2589,3598
2589,8189
2590,341
2590,725
2590,806
2590,936
2590,941
2590,953
2590,1041
2590,1053
2590,1142
2590,2079
2590,2309
2590,3837
2590,3960
2590,6802
2590,8387
2591,7
2591,522
2591,1391
2591,1953
2591,5777
2591,6256
2592,68
2592,192
2592,206
2592,277
2592,371
2592,379
2592,429
2592,562
2592,581
2592,620
2592,774
2592,781
2592,1050
2592,1175
2592,1227
2592,1251
2592,1381
2592,1502
2592,1766
2592,1840
2592,2300
2592,2317
2592,2545
2592,2614
2592,2916
2592,2983
2592,3527
2592,3888
2592,4488
2592,4710
2592,4897
2592,5016
2592,5475
2592,6733
2592,7883
2593,25
2593,110
2593,135
2593,192
2593,346
2593,510
2593,1343
2593,1801
2593,2258
2593,3547
2593,3809
2593,4222
2593,4783
2594,2175
2594,3776
2595,46
2595,273
2595,1529
2595,2080
2595,4762
2595,5640
2595,5955
2596,12
2596,87
2596,190
2596,250
2596,265
2596,396
2596,615
2596,667
2596,760
2596,1141
2596,1255
2596,1594
2596,1957
2596,2187
2596,2435
2596,2844
2596,3070
2596,3346
2596,4557
2596,4692
2596,4818
2596,5184
2596,5583
2596,5907
2596,6149
2596,6494
2596,6927
2596,8292
2596,8627
2597,6
2597,35
2597,47
2597,61
2597,66
2597,67
2597,94
2597,104
2597,172
2597,240
2597,267
2597,295
2597,313
2597,329
2597,378
2597,438
2597,516
2597,523
2597,630
2597,688
2597,920
2597,924
2597,979
2597,985
2597,1044
2597,1238
2597,1252
2597,1256
2597,1312
2597,1739
2597,1794
2597,1912
2597,2449
2597,3064
2597,3349
2597,4020
2597,4385
2597,6039
2597,6750
2597,6764
2597,7257
2597,7359
2598,119
2598,225
2598,572
2598,646
2598,3417
2598,7233
2599,60
2599,1991
2599,2632
2599,3960
2601,5
2601,10
2601,42
2601,55
2601,63
2601,65
2601,66
2601,83
2601,127
2601,128
2601,189
2601,287
2601,361
2601,474
2601,590
2601,751
2601,900
2601,969
2601,1014
2601,1042
2601,1055
2601,1332
2601,2649
2601,7844
2604,3161
2604,3277
2604,3355
2604,3906
2604,4636
2604,5121
2604,5758
2604,5770
2604,6174
2604,7053
2604,7158
2604,7348
2604,8431
2604,8608
2606,62
2606,474
2606,1018
2606,1160
2606,1246
2606,1356
2606,1964
2606,2382
2606,2898
2607,4796
2607,6454
2607,7261
2607,9867
2608,146
2608,185
2608,193
2608,195
2608,261
2608,291
2608,329
2608,340
2608,623
2608,668
2608,727
2608,754
2608,858
2608,886
2608,1024
2608,1065
2608,1076
2608,1082
2608,1316
2608,1334
2608,1335
2608,1433
2608,1539
2608,1670
2608,1791
2608,1833
2608,2772
2608,2844
2608,3228
2608,3313
2608,3443
2608,3559
2608,4032
2608,4381
2608,4568
2608,4898
2608,5583
2608,6810
2608,8043
2608,8328
2608,8370
2608,9861
2609,4
2609,35
2609,97
2609,129
2609,146
2609,231
2609,233
2609,291
2609,385
2609,386
2609,404
2609,458
2609,533
2609,613
2609,677
2609,745
2609,983
2609,987
2609,991
2609,1216
2609,1378
2609,1406
2609,1441
2609,1462
2609,1524
2609,1539
2609,1565
2609,1712
2609,1736
2609,1814
2609,1874
2609,2058
2609,2117
2609,2175
2609,2234
2609,2627
2609,2772
2609,2840
2609,3228
2609,4374
2609,4386
2609,4541
2609,4691
2609,4714
2609,5368
2609,5479
2609,5955
2609,6479
2609,6491
