User-ID;ISBN;Book-Rating
2766;0671510053;0
2766;0671617028;0
2766;0671643126;0
2766;0671657135;0
2766;0671702262;7
2766;0671721291;6
2766;0671729896;8
2766;0671753819;0
2766;0671872672;0
2766;0671881957;0
2766;067697175X;0
2766;0679419152;0
2766;0679450548;0
2766;0679733760;5
2766;0679751602;6
2766;067976402X;0
2766;0679830006;9
2766;0679848053;9
2766;0679864342;0
2766;0679866957;0
2766;0679877061;9
2766;0684801221;10
2766;0684823772;0
2766;0684835355;0
2766;0684835525;8
2766;0684852772;9
2766;0684874350;0
2766;0688025072;9
2766;0688031188;9
2766;0689817215;0
2766;0689824351;0
2766;071483839X;10
2766;0723236658;0
2766;0736903054;10
2766;0743412028;0
2766;0745926290;8
2766;0747261296;0
2766;0767902521;8
2766;0786813334;0
2766;0786815531;0
2766;078681554X;0
2766;0786815558;0
2766;0786867647;0
2766;0786867752;0
2766;0786883375;0
2766;0800717147;0
2766;0800786084;7
2766;0802775241;0
2766;0804111154;0
2766;0805029486;0
2766;0805421351;10
2766;0806624302;8
2766;0806961740;7
2766;0812505123;0
2766;0812521757;0
2766;0812568788;8
2766;0812590236;0
2766;0812590244;0
2766;0819310077;0
2766;0836218620;0
2766;0836218663;0
2766;0836218833;0
2766;0842321934;0
2766;0842321942;0
2766;0842345523;9
2766;0843951141;0
2766;0849910013;0
2766;0849911672;7
2766;0849929660;8
2766;0849941768;7
2766;0849942187;0
2766;0871237954;0
2766;0871915537;6
2766;0874869870;9
2766;0877191174;8
2766;0880702753;0
2766;0892838981;0
2766;0898157803;8
2766;0914697730;0
2766;0916773752;0
2766;0918956463;9
2766;0918956730;9
2766;0937295043;0
2766;0937295078;0
2766;0937295167;0
2766;0937295221;9
2766;0937295256;0
2766;0937295434;0
2766;0937295477;8
2766;0937295906;0
2766;0939431238;0
2766;0943233437;0
2766;0967307902;8
2766;0970760094;6
2766;0971290903;0
2766;0971880107;6
2766;1550548913;0
2766;1556612966;0
2766;1556614373;8
2766;155661456X;0
2766;1556616120;0
2766;1556616988;9
2766;1556616996;0
2766;1558745718;7
2766;1559029838;0
2766;1561565601;0
2766;1561794708;0
2766;1561797464;10
2766;1562470043;0
2766;1562470752;0
2766;1562471171;8
2766;1562475150;0
2766;1562475193;0
2766;1562475878;0
2766;1562476661;0
2766;156247751X;0
2766;1564766047;0
2766;1565073541;0
2766;1565073584;8
2766;1565121562;0
2766;1565122062;0
2766;1566840287;7
2766;1567184855;0
2766;1568657803;0
2766;1569602077;0
2766;1570361975;0
2766;1570824304;7
2766;1573225789;0
2766;1576734013;8
2766;1576737284;9
2766;1576738590;0
2766;1584850167;0
2766;1584851651;8
2766;1584853689;0
2766;1890437557;7
2768;3453025423;0
2769;8804407204;8
2769;8806134817;7
2769;8806136437;6
2769;8806296604;0
2769;8807816806;0
2769;8817151491;0
2769;8845911632;10
2769;8851520305;10
2769;8879837648;7
2769;887983990X;0
2769;8881111756;6
2769;8881296594;0
2769;8882462757;9
2770;0312863403;7
2770;0517580497;9
2770;0553141406;9
2770;0553569058;0
2770;0842329129;6
2771;0449005615;0
2771;086547642X;0
2776;0140380361;9
2776;0486280616;7
2776;1558744630;8
2781;8844005375;7
2782;2.02.033143.8;7
2784;8885988776;7
2789;0394588169;8
2789;8401230012;5
2789;8433584332;8
2789;8475843271;5
2789;8478091327;0
2789;8481300055;9
2789;8487363105;5
2790;0020518501;6
2790;0060928336;0
2790;0156027321;0
2790;0316143464;0
2790;0316666343;0
2790;038533348X;10
2790;0385336322;0
2790;0394569962;0
2790;0440236789;0
2790;0553214225;0
2790;0553294385;0
2790;0553568914;0
2790;0553583867;0
2790;1558746161;0
2790;1573222623;0
2791;0671721291;0
2793;0060532920;8
2793;0060971665;0
2793;0312263120;0
2793;0345350685;0
2793;0345384687;0
2793;0380018446;0
2793;0380762277;7
2793;0425190641;0
2793;0439064872;0
2793;0439136369;0
2793;0439139600;0
2793;0439358078;0
2793;0440237688;0
2793;0446611239;0
2793;0449204553;0
2793;0451204050;0
2793;0515128554;0
2793;0515134384;0
2793;0515135062;7
2793;051513628X;0
2793;0515136379;0
2793;0515136530;0
2793;0515137111;0
2793;0553250426;0
2793;0553582763;0
2793;0553584014;8
2793;0553800140;0
2793;059035342X;0
2793;0671027387;0
2793;0671695126;6
2793;0671759329;5
2793;0743457870;0
2793;074350030X;0
2793;0786861754;0
2793;0786890002;0
2793;0812540123;0
2793;0870405039;7
2793;0891760326;8
2793;1401301061;0
2793;1551661519;0
2793;1559278374;8
2793;1564969630;8
2793;1565111273;9
2793;1572700645;7
2793;1931499403;8
2798;0399142282;0
2798;0399145087;0
2798;0553563521;0
2798;055357230X;0
2799;0062502182;0
2799;0140193383;7
2799;0446670626;7
2799;0451524934;10
2799;0553213539;8
2799;0590429892;8
2799;0671004107;8
2799;0671695304;0
2799;0782123813;6
2799;0782125352;6
2799;0786885688;0
2799;0812513711;9
2799;0812517725;9
2799;1561703249;6
2799;1890159018;7
2803;8401327156;0
2803;8466300562;0
2803;8466716998;7
2803;8483069687;7
2803;8483324652;7
2803;8496052060;0
2803;9681905202;0
2804;059035342X;0
2807;8425336880;8
2808;8420634778;5
2830;0971880107;0
2837;0449200396;6
2844;0812517725;8
2847;8882101061;0
2850;0425173615;8
2853;006016185X;0
2853;0060907215;7
2853;0385302274;0
2853;0425098680;10
2853;0553245694;10
2853;0671527215;0
2853;0671683993;0
2853;0671766821;0
2853;0684186454;9
2853;0800730364;0
2853;0874775639;8
2854;0316666343;7
2854;0316781266;0
2854;0446523569;7
2854;0446610399;5
2854;0670873683;8
2855;0020519001;5
2855;0060973277;0
2855;0345426029;0
2855;0375704906;5
2855;0380730138;0
2855;0385484518;0
2855;0399144463;5
2855;0425168700;7
2855;0425180964;8
2855;0439064872;0
2855;0679751602;0
2859;015600710X;5
2861;0688127169;10
2863;9722110195;7
2864;0714832529;8
2869;8789327942;0
2870;0440784743;0
2871;8501063630;0
2872;0812551532;8
2882;1573247022;0
2883;0451132157;10
2885;055315754X;0
2889;0312263449;8
2891;0060188731;0
2891;0060199563;0
2891;0060392452;0
2891;0060504080;9
2891;0060548533;8
2891;0060830719;0
2891;0060904453;0
2891;0060921145;0
2891;0060924179;0
2891;0060928336;6
2891;0060929979;7
2891;0060930535;0
2891;0060977205;7
2891;0060987049;0
2891;0061003638;0
2891;0061054887;6
2891;0061080519;0
2891;0061097314;0
2891;0062554735;0
2891;0071360638;0
2891;014003286X;9
2891;0140119906;0
2891;0140120491;5
2891;0140280553;0
2891;0140445277;0
2891;0141439475;0
2891;0142001740;7
2891;0156027321;5
2891;0156907380;0
2891;0195061675;0
2891;0231121989;0
2891;0271007494;7
2891;0312006926;0
2891;0312263996;0
2891;0312282990;0
2891;0312286236;0
2891;0312305060;0
2891;0312422156;0
2891;0345404475;7
2891;0373263678;0
2891;0373263953;0
2891;0374100128;7
2891;0374521409;0
2891;0374525641;0
2891;037540273X;0
2891;0375404929;5
2891;0375503897;9
2891;0375507639;0
2891;0375701427;0
2891;0375703861;0
2891;0375726403;0
2891;0375727434;7
2891;0380718650;0
2891;0380726254;0
2891;0385094787;6
2891;0385474547;0
2891;0385482388;7
2891;038548951X;8
2891;0385503857;9
2891;0393308839;0
2891;0393314812;0
2891;0394172663;0
2891;0394742117;0
2891;0394742494;0
2891;0395873347;0
2891;039597707X;7
2891;0399525750;9
2891;0425097269;0
2891;0425126765;0
2891;0425164829;0
2891;0425169626;0
2891;0425171884;0
2891;0446607711;0
2891;0446610380;6
2891;0446677426;9
2891;0446690295;7
2891;044900483X;9
2891;0449005615;0
2891;0449227545;0
2891;0449912558;9
2891;0451162072;0
2891;0451521250;0
2891;0451521323;7
2891;0451524039;0
2891;0452260116;8
2891;0452282195;0
2891;0452283868;0
2891;0486270637;0
2891;0515087947;0
2891;0515102652;0
2891;0515118249;0
2891;051512088X;0
2891;0517122707;0
2891;051788206X;0
2891;0553100343;5
2891;0553206036;8
2891;0553208845;0
2891;0553211404;7
2891;0553214187;0
2891;0553250515;0
2891;0553269828;0
2891;055327418X;0
2891;0553274872;0
2891;0553279718;0
2891;0553280325;0
2891;0553562738;0
2891;0553562967;7
2891;0553575384;0
2891;0553580515;0
2891;0571169341;10
2891;0582527155;8
2891;0595315070;0
2891;0618119809;0
2891;0618173870;0
2891;067084134X;0
2891;0671003755;7
2891;0671004107;0
2891;0671646575;0
2891;0671722654;8
2891;0671734547;0
2891;0679422188;0
2891;0679447393;0
2891;0679457313;0
2891;0679732764;8
2891;0679745424;0
2891;0679749861;0
2891;067976402X;0
2891;0684831546;0
2891;0684853701;6
2891;0743225406;0
2891;074325547X;8
2891;0743442482;0
2891;0802136346;7
2891;080410526X;0
2891;0804106304;7
2891;0804832560;5
2891;0812580354;0
2891;0812695313;0
2891;0832903930;5
2891;0874776953;7
2891;0886777690;0
2891;0899198929;0
2891;0915943565;0
2891;0918949165;7
2891;0929634063;0
2891;0935908315;0
2891;0962197963;0
2891;140003065X;9
2891;1400032717;8
2891;1400076218;0
2891;1556151047;0
2891;1561003913;4
2891;1566190932;6
2891;1570613028;0
2891;1573222453;0
2891;1573226106;0
2891;1573247022;0
2891;1582431485;0
2891;1583224890;0
2891;1583225498;0
2891;1589880013;7
2891;158988003X;0
2891;1593080549;0
2891;1593080719;0
2891;1594200106;6
2891;1885266480;0
2891;1886039224;6
2891;B00009ANY9;0
2892;0684857820;9
2893;0140051317;0
2893;8420448583;6
2893;8423988767;0
2893;842974178X;0
2893;8434827484;7
2893;8474105323;0
2893;8475966519;7
2893;8479274182;5
2893;8488944497;0
2896;0553291890;0
2896;0586213333;6
2896;8500010428;10
2896;8526219278;7
2896;8587122061;7
2900;8804491574;10
2903;0473099977;0
2903;1877182028;0
2906;2070383326;0
2906;2080707590;0
2906;2246567610;3
2906;2253153427;7
2906;2264010991;0
2906;2266083309;0
2906;2290045799;0
2906;2715223528;9
2906;2883531714;0
2907;0060092645;0
2907;0061031755;0
2907;044023722X;5
2907;0449207331;0
2907;0451207378;0
2907;0553582658;0
2907;067101420X;0
2914;0812551583;7
2932;155192370X;8
2933;0375726403;0
2933;0743410653;0
2935;0446674109;5
2935;0684846861;6
2935;0684864711;0
2935;0743200349;0
2935;0761521097;8
2935;0849937361;0
2935;1582430748;5
2936;0140124373;0
2936;0450411435;0
2936;0749309636;0
2936;1853811262;4
2939;8496200590;4
2939;9724119181;4
2939;9726952794;0
2939;9728632347;4
2942;0375704973;8
2943;034543059X;0
2943;037541309X;0
2945;038548951X;8
2946;0552135399;0
2946;0752848011;5
2948;1580083412;10
2950;0140236716;0
2954;0060183527;7
2954;0060937114;0
2954;0060973129;8
2954;031224116X;8
2954;0380973499;7
2954;0385319622;9
2954;038549565X;0
2954;0440235502;10
2954;0440236304;7
2954;0684867184;0
2954;0688158943;0
2954;0743201981;6
2954;0743203399;0
2954;0767908244;8
2954;0804100039;6
2954;081288518X;0
2954;0891415947;7
2954;0917298551;0
2954;1557507422;0
2954;1853673110;4
2957;0140018328;0
2962;0515100072;0
2964;0553579606;0
2966;038531258X;7
2968;0061013439;0
2968;0373201451;0
2968;0385177259;0
2968;0553282069;0
2972;0553080237;6
2973;0679459596;8
2974;0393038173;0
2977;0006329527;5
2977;0030056284;0
2977;0060176628;0
2977;0060185430;0
2977;0060193387;0
2977;0060392452;0
2977;006064205X;5
2977;0060653035;5
2977;0060812494;0
2977;0060830476;0
2977;0060934239;0
2977;0060981180;8
2977;0060987383;0
2977;006099486X;0
2977;0061096962;0
2977;0062505319;0
2977;0062735233;9
2977;0071387218;0
2977;0140044507;0
2977;014005264X;4
2977;0140055312;0
2977;0140141510;0
2977;0140286810;0
2977;0140441077;0
2977;0140445587;0
2977;0142001430;7
2977;0151004943;0
2977;0155013459;0
2977;0156806797;9
2977;0195006844;0
2977;0195017854;0
2977;0201043823;0
2977;0201340208;0
2977;0205126987;0
2977;0205152074;0
2977;023399226X;0
2977;0253204232;0
2977;0306809893;5
2977;0306811588;0
2977;0306811596;0
2977;0307617963;0
2977;031210104X;0
2977;0312115067;0
2977;0312118341;0
2977;0312155948;7
2977;0312157061;0
2977;0312194390;8
2977;0316355208;0
2977;0316569321;7
2977;0345283945;0
2977;0345370775;0
2977;0345382846;0
2977;0345413938;8
2977;0345460359;0
2977;0361074662;10
2977;0374106843;0
2977;0374515360;0
2977;037570504X;5
2977;0375708111;0
2977;0375725784;3
2977;0376044314;5
2977;0380704161;9
2977;0380706512;8
2977;0380709333;0
2977;0385261764;0
2977;0385423977;0
2977;0385477058;0
2977;0385491050;3
2977;0385491077;7
2977;0385720254;0
2977;0385722206;0
2977;0393962873;10
2977;0394529383;0
2977;0394568354;0
2977;0394717953;0
2977;0394752937;0
2977;0394752996;8
2977;0395860032;0
2977;0399123237;0
2977;0425130215;9
2977;0425142485;0
2977;0425147762;0
2977;0425167801;0
2977;0425171493;0
2977;0425175111;8
2977;042518045X;0
2977;042518403X;0
2977;0425187144;0
2977;0425193896;0
2977;0440183057;0
2977;0440193567;0
2977;044021145X;0
2977;0440234743;0
2977;0440237084;0
2977;0440507294;0
2977;044652087X;0
2977;0446605786;8
2977;0446670537;0
2977;0449002632;8
2977;0449209113;8
2977;0449221504;0
2977;0449704335;0
2977;0451153553;0
2977;0451157087;0
2977;0451405897;0
2977;0451522397;0
2977;0451522923;0
2977;0451625552;0
2977;0451628667;0
2977;0452006228;0
2977;0452282020;0
2977;0452282152;7
2977;0486266907;7
2977;0500011931;0
2977;0517064626;0
2977;0517576988;0
2977;0517589818;0
2977;0520011309;10
2977;0520063279;0
2977;0520084284;0
2977;0525945210;6
2977;0531150259;0
2977;0553067966;0
2977;0553100793;0
2977;055320338X;10
2977;0553207628;0
2977;0553212486;8
2977;0553238000;0
2977;0553285343;0
2977;0553569058;0
2977;0553578901;0
2977;0609609068;0
2977;0609803387;0
2977;0619016620;5
2977;0631133917;0
2977;0631158189;0
2977;063118449X;9
2977;0670855030;0
2977;0670886955;0
2977;0670894494;6
2977;0671000381;0
2977;0671021001;9
2977;0671250671;0
2977;0671496107;10
2977;0671707248;0
2977;0671769200;0
2977;067950754X;0
2977;0679755330;0
2977;0679872027;0
2977;0681418206;0
2977;0684195208;0
2977;0684810387;0
2977;0684841347;0
2977;068485080X;0
2977;0684856603;0
2977;0688024610;0
2977;0688075665;0
2977;0689821867;0
2977;0696004755;4
2977;0696013908;3
2977;0696023644;6
2977;0713990988;0
2977;0743204123;0
2977;0743234979;0
2977;0747545847;0
2977;0752500260;0
2977;0764801422;0
2977;0764809326;6
2977;0767901576;0
2977;0767902521;0
2977;0767916069;0
2977;0781805899;10
2977;0786011661;0
2977;0786864680;0
2977;0786868619;0
2977;0789410842;0
2977;0800864166;4
2977;0800871863;0
2977;0801522315;0
2977;0805062971;0
2977;0805205454;0
2977;0805206728;0
2977;081297106X;0
2977;0814616216;2
2977;0819815195;10
2977;0821221817;10
2977;0840795319;0
2977;0843711299;10
2977;0864426488;7
2977;0867163968;10
2977;087131794X;0
2977;0871318903;0
2977;0873326903;0
2977;0877931003;0
2977;0878911774;0
2977;0882668870;0
2977;0882951017;8
2977;0884042642;0
2977;0887291058;8
2977;0892434090;9
2977;0895261677;0
2977;0895860724;0
2977;0895861682;5
2977;0895862530;7
2977;0898798140;9
2977;0906138213;10
2977;0914881655;5
2977;0915811642;0
2977;0931580242;0
2977;0931580439;0
2977;0931580617;0
2977;0933932669;0
2977;0971880107;0
2977;1551800713;10
2977;1556520794;0
2977;1558589112;0
2977;1561703184;0
2977;1567310265;0
2977;1568360290;0
2977;157224223X;0
2977;1573225681;8
2977;1573228834;10
2977;1574090356;0
2977;1584855185;0
2977;1841954314;6
2977;1853260967;0
2977;1860499627;0
2977;1884910009;0
2977;1885286090;8
2977;1894877233;0
2977;3190115214;10
2977;3423078006;8
2979;8807813947;0
2980;97288380402;10
2982;0441790348;8
2982;0449911497;0
2982;0553212141;8
2982;0553274325;0
2982;0684833395;0
2983;0671602705;10
2984;0749397543;0
2985;0843946385;1
2991;0439978238;3
2992;0385420161;9
2995;0060928336;6
2996;0140390502;7
2996;0345361792;8
2996;0393312070;7
2996;0425118703;7
2996;0743200985;0
2996;0752213156;0
2996;8804382449;7
2996;8804413832;0
2996;8804422904;0
2996;8804497432;0
2996;8807014467;0
2996;8807812487;0
2996;8807813327;0
2996;8807814684;0
2996;8807816318;0
2996;888112033X;0
2996;8882462226;0
3003;9176428729;0
3003;9510236756;5
3003;951205731X;7
3005;0312278586;5
3005;0452277337;5
3009;0385424728;7
3017;0330262130;0
3017;0345391802;0
3017;0349100136;0
3017;0380792737;6
3017;0486415910;0
3017;0571200435;9
3017;074754865X;7
3017;0749317655;6
3017;0811802981;8
3017;1877856916;0
3017;2070367622;10
3017;8804482001;0
3017;8807015188;5
3017;8882340554;9
3017;9788830000000;0
3020;0060516283;0
3020;0446604763;0
3020;0446612545;0
3020;1590210301;0
3023;1567313671;9
3023;1573245216;9
3026;0804106304;8
3027;1878424424;0
3030;0553109839;8
3032;0316639842;0
3032;0971880107;1
3035;8846202031;0
3039;0140296409;0
3044;3442442354;0
3045;8484602170;7
3046;0394227328;0
3046;0451138481;0
3046;0451192613;0
3048;0670891576;10
3049;0395264758;0
3052;1400032717;9
3053;3442431875;10
3054;0425184129;7
3060;0140259112;8
3061;0439339170;8
3062;0375401598;7
3063;0553106678;8
3063;0684802988;7
3066;0312193475;0
3066;0312201664;0
3066;0345427653;0
3066;0449208133;0
3066;0451201515;0
3066;0671547798;0
3066;0804816670;0
3066;0836217012;0
3066;0873419936;0
3066;0895863790;0
3066;0897321995;0
3066;0931250242;0
3067;0061000043;0
3071;0060617225;0
3071;0312055145;0
3071;1558214291;5
3073;0340542667;0
3073;0349100373;0
3073;0752862308;0
3073;9510204900;7
3073;9516430414;7
3074;3899776054;8
3077;0380699176;8
3079;0061097314;0
3079;0151006725;0
3079;0312278586;5
3079;0312305060;8
3079;0525946241;0
3081;9707100567;10
3087;0394751043;9
3088;0553263579;0
3088;2070388425;0
3088;2070388905;7
3088;2070427110;0
3088;2070756319;0
3088;2221081722;8
3088;2253138916;0
3089;0441007015;8
3089;0553258559;0
3089;0553289411;0
3093;0394717406;0
3093;0440211727;0
3094;0141300272;0
3095;9500418606;7
3096;0316588032;0
3096;9711900971;0
3099;0440211727;8
3099;0446601241;7
3099;0446610038;7
3099;0671892479;0
3100;0060011912;0
3100;0060937025;0
3100;0316601950;6
3100;0446343455;0
3100;044661064X;0
3100;0553211803;0
3100;0684874350;0
3100;0812550706;0
3101;0075282600;7
3101;8439703651;5
3104;0374526893;6
3104;0805060200;7
3104;0805063897;8
3104;1551666839;0
3104;1583940634;6
3106;0312872399;8
3106;0312872402;0
3106;0451456718;10
3106;0451456726;5
3106;0451456734;10
3106;0765342987;10
3111;0007146353;0
3111;0552131067;0
3111;0571154913;0
3111;0749397543;5
3113;0385265700;6
3113;0446530522;0
3113;0771086598;8
3114;0330327917;8
3133;0061097314;9
3141;0786004886;0
3142;0060092963;8
3142;0060517611;8
3142;0425192695;8
3142;0446674346;9
3142;0553802550;10
3142;0760704767;0
3145;002026478X;0
3145;0060955406;0
3145;0060971819;0
3145;0064407667;0
3145;0140094903;5
3145;0312089449;0
3145;0312263120;0
3145;0312977360;0
3145;0312992203;6
3145;345255585225;0
3145;034541103X;0
3145;0345413903;0
3145;0345425286;0
3145;0345428196;0
3145;0345447840;0
3145;0375821813;8
3145;038000772X;0
3145;038055111X;0
3145;0380720191;10
3145;0380725584;0
3145;0380760975;0
3145;0380793059;0
3145;0394571029;10
3145;0394580567;0
3145;0425169863;0
3145;0425182908;7
3145;043936213X;0
3145;0440128994;7
3145;0440129613;7
3145;044021145X;9
3145;0440241286;0
3145;0440419468;8
3145;0446343455;8
3145;0446359866;9
3145;0446401617;0
3145;0446512923;0
3145;0446602612;0
3145;0446603422;0
3145;0446606383;0
3145;0446611611;8
3145;044661193X;9
3145;0446612790;0
3145;0449219410;0
3145;0451188462;0
3145;0451201507;0
3145;0553208799;0
3145;0553213148;0
3145;055326351X;0
3145;0553279912;0
3145;0553569791;0
3145;0670892963;0
3145;0671468464;0
3145;0671676253;0
3145;0671723650;0
3145;0671733354;0
3145;0679401032;0
3145;067975833X;10
3145;0688179053;0
3145;0743407148;0
3145;0743469801;9
3145;0786889624;0
3145;0821767747;0
3145;0842342702;0
3145;0916410641;0
3145;096558383X;0
3145;1573229326;5
3145;1580081231;0
3146;0590455761;7
3148;0060987103;0
3150;0446365505;9
3154;002542730X;8
3154;0025473905;0
3154;0451203895;5
3154;0671531409;0
3154;0802132154;0
3154;0804111898;8
3154;1853260053;0
3165;0345308999;0
3165;0345309006;9
3165;0345309014;10
3166;0553272535;10
3167;0060298774;7
3167;0061009059;0
3167;0140296441;0
3167;0142001805;0
3167;0142002054;8
3167;015259034X;10
3167;0312865031;7
3167;0345257162;5
3167;0345257170;0
3167;0345257189;5
3167;0345285549;0
3167;0345290240;0
3167;0345313097;0
3167;0345335651;9
3167;0345337662;5
3167;0345347536;0
3167;0345347951;0
3167;0345348109;0
3167;0345355237;10
3167;0345370775;9
3167;034540288X;7
3167;0345438353;0
3167;0380000547;8
3167;0380004658;0
3167;0380012863;8
3167;0399131256;0
3167;0399136487;8
3167;0425037827;0
3167;0425045048;0
3167;0425104052;9
3167;0425134350;0
3167;0425181464;8
3167;0440219078;10
3167;044023722X;0
3167;0440998050;10
3167;0441006345;7
3167;0445406488;0
3167;0446356018;0
3167;0449212858;0
3167;0449219631;7
3167;0451209710;0
3167;0451458125;8
3167;0453010105;5
3167;0515090174;7
3167;0515090298;0
3167;0515102652;0
3167;0553109405;8
3167;0553109782;0
3167;0553142046;10
3167;0553213377;10
3167;0553234617;10
3167;0553239813;0
3167;0553571656;0
3167;0553574353;10
3167;0671004107;9
3167;0671017225;6
3167;0671454056;0
3167;067150987X;6
3167;0671700103;0
3167;067170561X;0
3167;0671720139;0
3167;0671721100;0
3167;0671721380;7
3167;0671721755;7
3167;0671735160;0
3167;067174139X;0
3167;0671888021;0
3167;0671894226;0
3167;0684825457;0
3167;0689840349;10
3167;0786889527;6
3167;080410526X;6
3167;0812505018;8
3167;0812550706;10
3167;089190672X;0
3167;1879371782;6
3168;0380569035;0
3168;0446848433;5
3168;0590425390;4
3168;0671007106;7
3168;0684872153;8
3168;0871137410;0
3172;039480001X;10
3174;0345273303;10
3175;0446365661;7
3177;0440201101;0
3177;0749930888;0
3177;1857022424;7
3185;1561383619;0
3186;0375700757;0
3186;0393317552;0
3186;068484477X;0
3189;9722024493;5
3189;9722026011;4
3189;9722316573;4
3189;9728393644;6
3191;0375504397;8
3191;0452283205;6
3191;0684853515;5
3192;0064407667;7
3192;0316777730;7
3192;0316779237;7
3192;0374524912;7
3192;0385421982;0
3192;0393040135;0
3192;0679402470;0
3192;0875427324;5
3192;0892962275;6
3193;055344171X;5
3193;0733801862;5
3194;0875421180;10
3197;051755088I;8
3197;055308013X;7
3200;8439709498;7
3202;0552091219;4
3206;0385484518;8
3209;0460872125;8
3224;058604681X;0
3224;9788530000000;0
3232;0345311965;0
3232;0425175227;0
3232;0451139739;0
3232;0553236202;5
3232;2020606291;0
3232;888749536X;8
3236;8479690429;0
3236;8479690445;0
3237;0091794226;0
3237;0340491817;0
3243;0385498721;7
3247;8804509554;7
3247;8817870579;10
3247;8846202465;9
3251;8807810778;8
3251;8807814676;5
3257;0786861363;0
3257;883846975X;6
3260;038072975X;7
3261;0316666343;8
3262;3492201261;7
3266;0060975210;0
3266;014006690X;9
3266;0156787334;0
3266;0019282726;0
3266;0226424197;7
3266;0316085251;0
3266;0374230072;0
3266;0374521352;10
3266;0451185560;0
3266;0452261589;0
3266;0752827405;7
3266;080213033X;0
3266;0874771641;8
3266;1885167172;0
3268;1853260401;0
3282;024189865X;0
3282;034525855X;0
3282;0345275675;10
3282;0345365399;10
3282;0345371615;7
3282;0345371623;10
3282;0345371631;10
3282;0345380517;9
3282;0345380525;9
3282;0345380533;10
3282;0345384466;0
3282;034538475X;0
3282;0345406346;10
3282;0345406354;10
3282;0385496753;9
3282;0440213525;0
3282;0441135560;10
3282;0451160533;9
3282;0451176812;9
3282;0451188462;0
3282;0451190955;9
3282;0451205421;8
3282;0553148001;9
3282;0553150189;9
3282;0553250531;0
3282;055326592X;0
3282;0553284460;0
3282;0553289411;0
3282;0671016873;8
3282;0671720414;9
3282;0773671358;0
3282;0773760555;9
3282;1579542085;9
3283;3789131202;8
3289;0195103793;8
3289;0671019449;0
3289;0811807282;5
3289;0816303630;9
3291;0152105328;0
3293;8440616368;8
3293;8472236552;9
3296;0060283122;9
3300;0439136350;10
3302;0671028367;0
3305;0028642333;7
3305;0671036505;0
3305;0743412028;10
3307;9722011529;0
3307;972231954X;0
3307;9724111911;0
3307;9726953898;0
3307;9727111491;6
3307;9727112943;0
3307;9727113818;0
3310;0440235642;10
3310;0671042858;7
3315;0330486705;5
3315;0670881872;0
3320;848856497X;7
3321;0064400557;0
3321;0440111811;0
3321;067166607X;0
3323;0312870582;0
3326;3257200552;8
3326;325720485X;0
3326;3257215185;5
3326;3257224974;5
3326;3257228031;0
3326;3257229372;0
3326;3257231652;0
3326;3404122631;6
3326;3404122763;0
3326;3404123425;0
3326;3404139674;0
3326;3404142624;0
3326;3404147294;0
3326;3404147596;0
3326;3423107421;0
3326;3423123222;0
3326;3423130199;6
3326;3423202823;5
3326;3426619857;0
3326;3442353793;0
3326;3442420970;0
3326;3442424747;0
3326;3442435838;0
3326;344272578X;0
3326;3442728363;0
3326;3446178694;0
3326;345305136X;8
3326;3453061187;6
3326;3453064038;0
3326;3453088530;0
3326;3453150244;0
3326;3453161394;0
3326;3453198840;0
3326;3458335684;0
3326;3492220169;0
3326;349922710X;4
3326;3499228548;9
3326;3499233002;5
3326;3499233045;0
3326;3518393421;0
3326;354824789X;0
3326;3548248845;0
3326;3548252192;0
3326;3548257623;0
3326;3579007335;0
3326;3596129397;7
3326;3596134153;0
3326;3596141990;0
3326;3596150531;0
3326;3627000927;0
3326;3746613531;0
3326;3746616360;0
3326;3746618169;0
3326;3746619394;0
3326;3746650291;0
3326;9582700319;0
3326;9972847012;3
3328;051604642X;9
3329;0345289072;7
3329;0345313577;7
3329;0345379802;8
3329;0380803151;5
3329;0440234743;8
3329;0553297988;7
3329;0553568728;7
3329;0671654209;7
3329;0671720406;0
3329;0679448594;5
3329;0743435346;5
3329;0884046818;9
3329;0886778697;9
3331;0061030635;0
3331;006109157X;8
3331;0316569321;0
3331;0345444892;7
3331;0375500685;0
3331;0375503218;0
3331;0385508042;0
3331;0399143165;0
3331;0425161242;10
3331;0425189104;6
3331;0440221315;0
3331;0446527785;10
3331;0446613436;9
3331;0449006530;4
3331;0451205294;7
3331;0553576011;9
3331;067102535X;9
3331;0671867172;0
3331;0671868713;9
3332;009927583X;0
3332;0099449285;8
3332;0349115214;0
3332;056353723X;7
3332;0747257574;7
3332;0752849522;0
3332;0752851950;0
3332;0755310047;5
3332;185326041X;0
3343;8408031996;9
3343;8483109263;0
3344;0142003190;7
3344;0312272057;7
3344;042518336X;8
3344;0671027360;8
3344;1400034779;9
3346;0006482120;0
3346;0020427859;5
3346;0030181011;10
3346;0064407055;5
3346;0064408086;0
3346;0099409968;0
3346;0099512009;0
3346;0141309814;8
3346;0312169787;0
3346;0312860684;0
3346;031286258X;8
3346;0312890044;9
3346;0316107018;7
3346;0316358568;10
3346;0316666343;9
3346;0345296702;9
3346;0345296710;8
3346;0345319656;9
3346;0345320115;10
3346;0345328175;0
3346;0345334310;0
3346;0345335805;0
3346;0345342968;0
3346;0345347951;0
3346;0345413350;8
3346;0345441435;6
3346;0380789035;6
3346;0416551009;6
3346;042507448X;0
3346;0425132153;0
3346;0439436559;7
